Schedule End Date_x,Schedule Start Date_x,Platform_x,Ad Type_x,Lifetime Budget_x,Campaign ID,Campaign Name_x,Clicks,Day,Impressions,Platform ID_x,Promoted Brand ID_x,Promoted Class Name_x,Promoted Class Number_x,Promoted Dept Name_x,Promoted Dept Number_x,Promoted OMSID Description_x,Promoted OMSID Number_x,Promoted PVendor Number_x,Promoted Reporting Brand_x,SPA ROAS,SPA Sales_x,Spend,index_x,Promoted OMSID,Schedule End Date_y,Schedule Start Date_y,Platform_y,Ad Type_y,Lifetime Budget_y,Campaign Name_y,Customer Type,Platform ID_y,Promoted Brand ID_y,Promoted Class Name_y,Promoted Class Number_y,Promoted Dept Name_y,Promoted Dept Number_y,Promoted OMSID Description_y,Promoted OMSID Number_y,Promoted PVendor Number_y,Promoted Reporting Brand_y,Purchased Class Name,Purchased Class Number,Purchased Dept Name,Purchased Dept Number,Purchased OMSID Description,Purchased OMSID Number,Purchased SKU Description,Purchased SKU Number,SPA Sales_y,Transaction Type,index_y,Purchased OMSID
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",4,2025-09-18,204,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,14.8514851485,45.0,3.03,807,319130201,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,TRENDSETTER 52 IN. DIMMABLE LED INDO,1007081133.0,45.0,Online,268.0,319130201
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",3,2025-09-17,95,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,1.95,836,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",1,2025-09-17,205,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,0.35,871,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",2,2025-09-17,277,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,330.2752293578,360.0,1.09,872,317838468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",7,2025-09-16,295,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,,,6.01,895,317838468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",9,2025-09-16,220,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,7.53,903,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",3,2025-09-16,137,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,2.87,946,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",12,2025-09-15,336,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,3.9150460594,38.25,9.77,1000,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Pro,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Essex 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319979324.0,ESSEX 52 IN. DIMMABLE LED INDOOR/OUT,1007512387.0,38.25,Online,347.0,319979324
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",11,2025-09-15,216,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,8.08,1025,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",1,2025-09-15,129,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,0.98,1029,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-09-14,203,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,115.3716216216,683.0,5.92,1062,319130201,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,TRENDSETTER 52 IN. DIMMABLE LED INDO,1007081133.0,90.0,Online,395.0,319130201
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-09-14,203,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,115.3716216216,683.0,5.92,1062,319130201,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Trendsetter 48 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319129282.0,TRENDSETTER 48 IN. DIMMABLE LED INDO,1007081131.0,170.0,Online,396.0,319129282
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-09-14,203,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,115.3716216216,683.0,5.92,1062,319130201,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,Povjeta 52 in. Color Changing Integrated LED Indoor Matte White 10 Speed DC Ceiling Fan with Light Kit/Remote Control,327592412.0,POVJETA 52 IN. COLOR CHANGING INTEGR,1010400023.0,340.0,Online,400.0,327592412
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-09-14,203,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,115.3716216216,683.0,5.92,1062,319130201,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Trendsetter 44 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",321750727.0,TRENDSETTER 44 IN. DIMMABLE LED INDO,1008245012.0,83.0,Online,414.0,321750727
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",0,2025-09-14,105,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,0.0,1064,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-09-14,449,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,44.1553005464,242.4126,5.49,1086,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Semmes 52 in. Integrated LED Indoor White DC Motor Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",323672710.0,COLEMAN 52 IN. INTEGRATED LED INDOOR,1008901892.0,68.0,Online,381.0,323672710
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-09-14,449,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,44.1553005464,242.4126,5.49,1086,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Semmes 52 in. Integrated LED Indoor Black DC Motor Smart Ceiling Fan with Light and Remote, Works with Alexa and Google",323673297.0,COLEMAN 52 IN. INTEGRATED LED INDOOR,1008901925.0,68.0,Online,383.0,323673297
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-09-14,449,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,44.1553005464,242.4126,5.49,1086,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Finley II 52 in. Dimmable LED Indoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",328396946.0,FINLEY II 52 IN. DIMMABLE LED INDOOR,1010734950.0,106.4126,Online,390.0,328396946
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",28,2025-09-13,2158,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,5.5165154265,151.98,27.55,1134,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Pro,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",320292970.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1007691890.0,151.98,Instore,437.0,320292970
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",3,2025-09-13,174,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,2.66,1151,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",1,2025-09-13,118,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,0.56,1159,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",1,2025-09-12,100,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,0.91,1202,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",20,2025-09-12,1320,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,30.7120085016,578.0,18.82,1210,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Pro,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Striver 52 in. Indoor Gold Smart Ceiling Fan with Dimmable LED Light and Remote, Works with Alexa and Google Home",315557745.0,STRIVER 52 IN. INTEGRATED LED INDOOR,1005984199.0,320.0,Online,464.0,315557745
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",20,2025-09-12,1320,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,30.7120085016,578.0,18.82,1210,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Pro,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,ASPEN 52 IN. DIMMABLE LED INDOOR/OUT,1006664217.0,170.0,Online,465.0,317838468
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",20,2025-09-12,1320,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,30.7120085016,578.0,18.82,1210,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",320783878.0,ASPEN 52 IN. DIMMABLE LED INDOOR/OUT,1007850133.0,88.0,Online,472.0,320783878
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",2,2025-09-12,163,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,0.93,1231,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",2,2025-09-11,179,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,1.53,1442,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",14,2025-09-11,1251,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,23.293768546,314.0,13.48,1501,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,ASPEN 52 IN. DIMMABLE LED INDOOR/OUT,1006664217.0,157.0,Online,477.0,317838468
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",14,2025-09-11,1251,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,23.293768546,314.0,13.48,1501,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Essex 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319979324.0,ESSEX 52 IN. DIMMABLE LED INDOOR/OUT,1007512387.0,157.0,Online,478.0,319979324
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",2,2025-09-11,99,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,1.54,1512,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",4,2025-09-10,481,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,,,3.89,1591,317838468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",3,2025-09-10,55,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,2.89,1646,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",0,2025-09-10,20,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,0.0,1953,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
